date,previous_date,portfolio_value,historical_var_return_100,historical_var_dollar_100,bootstrap_ci_lower_return_100,bootstrap_ci_upper_return_100,bootstrap_ci_lower_dollar_100,bootstrap_ci_upper_dollar_100,bootstrap_std_return_100,bootstrap_std_dollar_100,ci_width_return_100,ci_width_dollar_100
2024-08-15,2024-08-14,14484239.602382386,0.03961227944762566,573753.7467159374,0.029544869613130433,0.04448994491837235,427934.9704977278,644403.0220944998,0.0045435424488138995,65809.75747221573,0.014945075305241914,216468.05159677198
2024-08-16,2024-08-15,15096281.401103936,0.04000803460590826,603972.5487158955,0.0295509952935032,0.04502915344439795,446110.1406334223,679772.77165012,0.004639100858287523,70033.17200481123,0.01547815815089475,233662.63101669773
2024-08-19,2024-08-16,15259312.658769106,0.04022456713990884,613799.2465515188,0.029593911116495064,0.04499941544763101,451582.7425224209,686660.1497772459,0.004815328711603337,73478.60636510313,0.015405504331135945,235077.40725482506
2024-08-20,2024-08-19,15360275.207058515,0.04009672200155216,615896.6848447594,0.029657025251031914,0.04508554734444654,455540.0696785339,692526.4150715651,0.0048297071917021315,74185.63163405446,0.015428522093414623,236986.3453930312
2024-08-21,2024-08-20,15210709.887121037,0.04000114857328261,608445.8660998273,0.02978369488524666,0.045107278443966226,453031.1422660176,686113.7262087587,0.004762696414778785,72443.99344563158,0.015323583558719565,233082.58394274104
2024-08-22,2024-08-21,15592644.824061785,0.03985287057049499,621411.656025033,0.03000627009099494,0.045074018979571265,467877.1120237522,702823.1687414745,0.004563115772072966,71151.04352500822,0.015067748888576326,234946.05671772233
2024-08-23,2024-08-22,15300949.775916917,0.03971245880575011,607638.3376649519,0.029256905843942835,0.04495300101237385,447658.44691689947,687823.6107670746,0.00457883134210192,70060.46839789573,0.015696095168431016,240165.16385017516
2024-08-26,2024-08-23,15978565.569785953,0.03963159256914772,633256.0005011685,0.028118733640342532,0.04485256681809311,449297.0292115592,716679.6798761064,0.005207254604515464,83204.45913682017,0.016733833177750578,267382.6506645472
2024-08-27,2024-08-26,15699957.510709936,0.03964262055140173,622387.4582702037,0.028220703546029957,0.044867666090815474,443063.84659501154,704420.4512305239,0.005147016810489582,80807.94523159621,0.016646962544785517,261356.60463551234
2024-08-28,2024-08-27,15644150.434816984,0.03962197164448377,619852.084930357,0.028080339469103675,0.045033642281370835,439293.0549153868,704513.0744775,0.005345943555091508,83632.74519189187,0.01695330281226716,265220.0195621133
2024-08-29,2024-08-28,15233110.10771658,0.039641736982847245,603866.9443208525,0.028032066795078425,0.045140338550223064,427015.5600362955,687627.7474351514,0.005311228241482456,80906.52460971616,0.01710827175514464,260612.18739885587
2024-08-30,2024-08-29,15075417.089963622,0.039711741007307656,598671.059053775,0.02773308594526995,0.04502702286243185,418087.83781675255,678801.1499704878,0.005424994383480675,81784.05304168124,0.017293936917161898,260713.31215373526
2024-09-03,2024-08-30,15193312.207655957,0.039828422063931675,605125.651155607,0.027599602852125104,0.04502389852066487,419329.3829396485,684062.1470302806,0.005471762946178851,83134.20276757867,0.017424295668539768,264732.76409063203
2024-09-04,2024-09-03,14822223.523579068,0.03955515293896953,586295.3183707619,0.02931274444335649,0.04475811145786456,434480.0502289802,663414.732521734,0.0054413894656421885,80653.49093859698,0.015445367014508073,228934.68229275377
2024-09-05,2024-09-04,14688560.30063105,0.03970246040679743,583171.9837686608,0.026108622942271426,0.044933572926471196,383498.0824539931,660009.4954532749,0.005511023797987185,80949.00537494752,0.01882494998419977,276511.41299928183
2024-09-06,2024-09-05,14672963.000279758,0.03775120384580371,553922.0172454967,0.024457048131787475,0.044507074039685034,358857.3623337788,653050.6506350102,0.005765843269421637,84602.00495763574,0.02005002590789756,294193.2883012314
2024-09-09,2024-09-06,14323257.627840701,0.031177629689691108,446565.22227086086,0.023957106477961836,0.04407394216742156,343143.80810145877,631282.4283385308,0.006436220822863793,92187.64899555098,0.020116835689459725,288138.62023707206
2024-09-10,2024-09-09,14438598.299397586,0.03131317475591998,452118.3517795656,0.023571853694101513,0.04426402541489092,340344.5266613028,639110.4820799355,0.006236933383804911,90052.57574886161,0.020692171720789406,298765.9554186327
2024-09-11,2024-09-10,14262799.329773609,0.03126183081044443,445881.2195307028,0.02379954625091373,0.04407154447475577,339448.15231644834,628583.5949966343,0.0062638227734159065,89339.64725449706,0.020271998223842038,289135.44268018595
2024-09-12,2024-09-11,14489752.70384316,0.031082716746071954,450380.87901418714,0.02392568140885366,0.044164767642735074,346677.20688522735,639936.5613659255,0.006031934794389153,87401.24349640586,0.020239086233881414,293259.3544806981
2024-09-13,2024-09-12,14820913.880025208,0.031094426444400598,460847.8164812397,0.02428898725587789,0.044428233224627973,359984.988352396,658467.0184638859,0.005891872241343204,87322.93108105873,0.020139245968750084,298482.0301114899
2024-09-16,2024-09-13,15261595.96196956,0.03180731212061128,485430.3462210266,0.024261633724521156,0.044234292859085866,370271.2512809366,675085.9052788038,0.005625621485820903,85855.96215157349,0.01997265913456471,304814.6539978672
2024-09-17,2024-09-16,15638392.023314614,0.03210882560537208,502130.4022250507,0.02453050198562687,0.04471705397097877,383617.6065799306,699302.8201258834,0.005657378428812106,88472.3016940074,0.020186551985351898,315685.21354595287
2024-09-18,2024-09-17,15903762.031204669,0.032024510382855226,509310.19229477266,0.024580529023011645,0.044875832192026614,390922.884183097,713694.556134265,0.005664474633170468,90086.45659773849,0.02029530316901497,322771.67195116804
2024-09-19,2024-09-18,16040998.596066829,0.032201964879762575,516551.6734268648,0.024699066278994278,0.04501729830989312,396197.6875055088,722122.4189877172,0.00546008498382069,87585.21555987326,0.020318232030898845,325924.7314822085
2024-09-20,2024-09-19,16584410.875167845,0.032530637856470174,539501.4642429907,0.025238970490236164,0.045497284783034476,418573.45667631296,754545.6645463655,0.00589360738706277,97742.00644397335,0.020258314292798313,335972.20787005255
2024-09-23,2024-09-20,16653578.610529777,0.03238856042530657,539385.4371247367,0.025041925504991593,0.045664898933869325,417037.6749564081,760483.9841370902,0.005705911289970383,95023.84221223113,0.02062297342887773,343446.30918068206
2024-09-24,2024-09-23,16802876.748212036,0.03236837723686702,543881.8532507087,0.024845636155498205,0.04564542647681893,417478.1620517571,766974.4752095628,0.005799905563488555,97455.09833456746,0.020799790321320722,349496.3131578057
2024-09-25,2024-09-24,16784990.95658808,0.03225795003808252,541449.3996672851,0.024679306225112004,0.04543486506064405,414241.93180337286,762623.79915671,0.0059662689367995445,100143.77014875272,0.020755558835532047,348381.8673533372
2024-09-26,2024-09-25,16659293.673722614,0.03185279433853481,530645.0552143404,0.0243334307008565,0.0453058156405427,405377.76813474635,754762.887883336,0.005964197781429846,99359.32236900469,0.0209723849396862,349385.1197485897
2024-09-27,2024-09-26,16910913.03708899,0.031888729833071075,539267.5370702903,0.024567409774585863,0.0452104193783331,415457.33024455153,764549.470477314,0.005887052211906442,99555.42800035223,0.02064300960374724,349092.14023276244
2024-09-30,2024-09-27,16826406.999419987,0.03198573879600995,538205.0591588013,0.024499358385247312,0.04505114664517962,412236.1754148241,758048.9292423466,0.005840779898622948,98279.33976826073,0.020551788259932306,345812.75382752245
2024-10-01,2024-09-30,16834338.441578493,0.03207636099370784,539984.3169423249,0.02461069119184427,0.045373054952778935,414304.7048046812,763825.3632034198,0.006019152635707998,101328.45260102766,0.020762363760934665,349520.65839873865
2024-10-02,2024-10-01,16624954.370540937,0.032213900197647166,535554.6208830439,0.025072785433155206,0.04563741531809297,416833.9137685688,758719.9472527216,0.005961323431781268,99106.7300414001,0.020564629884937763,341886.03348415287
2024-10-03,2024-10-02,16524952.545698699,0.03244311554303397,536120.9447832562,0.025282361864190653,0.04588744896005806,417789.83004893304,758287.9165081305,0.005909072785285114,97647.14736591614,0.020605087095867405,340498.08645919745
2024-10-04,2024-10-03,16508953.865964074,0.03232692830466103,533683.7680099772,0.025116160790050922,0.045929050561379775,414641.53977308644,758240.57682535,0.0058110579804803815,95934.48811219298,0.020812889771328853,343599.0370522636
2024-10-07,2024-10-04,16874303.296317454,0.03207676494183749,541273.0603932486,0.02544141878539548,0.046052907760654856,429306.21687339176,777110.7332306219,0.005965908453848806,100670.54868830908,0.020611488975259374,347804.51635723014
2024-10-08,2024-10-07,16664498.058303207,0.03213232439053348,535469.0574148139,0.025193059809257214,0.04610647973622506,419829.6962740834,768341.3420395186,0.006129859898906289,102151.03838299455,0.020913419926967845,348511.64576543524
2024-10-09,2024-10-08,16976549.342038408,0.03201083436899616,543433.5091450822,0.02616515570337756,0.04638535882920348,444194.0568405068,787463.3329121298,0.005945173950252404,100928.53891346134,0.020220203125825918,343269.276071623
2024-10-10,2024-10-09,16868298.350670557,0.03139701781832654,529614.2638808517,0.02175296137872171,0.046329529608192234,366935.4425468918,781500.3278772119,0.006231273307827006,105110.97726099576,0.024576568229470522,414564.88533032004
2024-10-11,2024-10-10,16939986.860068027,0.03145504431394983,532848.0373611677,0.021736300056526568,0.046408937854688116,368212.637344056,786166.7974481303,0.005979488846826318,101292.46249516115,0.024672637798161548,417954.16010407434
2024-10-14,2024-10-11,17127806.403318603,0.03139397765687908,537709.9715371347,0.021713402882990538,0.04628526607840321,371902.96093712194,792765.0767169798,0.005937047702759269,101688.60366012821,0.024571863195412675,420862.1157798579
2024-10-15,2024-10-14,16963706.159963716,0.03144493066879817,533422.5640859235,0.021207370804969265,0.0462772886697072,359755.6067608918,785034.3268727311,0.0058375506065346,99026.49318317091,0.025069917864737935,425278.7201118393
2024-10-16,2024-10-15,17199889.007822674,0.031335039572267125,538959.2026987259,0.025358268481838975,0.046082611768767545,436159.40331819834,792615.8076133847,0.005981233449780089,102876.55146609384,0.02072434328692857,356456.40429518634
2024-10-17,2024-10-16,17384969.762084424,0.03131580743496829,544424.3653321824,0.020768947817246003,0.045906697776100555,361067.52979313105,798086.5527146565,0.006606355969996985,114851.2987759635,0.025137749958854552,437019.0229215254
2024-10-18,2024-10-17,17315971.735432774,0.03123163173151068,540806.0523142843,0.020539221121108023,0.0457620971376397,355656.5724009104,792415.1805894981,0.006462709230781405,111908.0903745313,0.025222876016531677,436758.60818858776
2024-10-21,2024-10-18,17451693.602077466,0.031177318159694163,544097.0038574683,0.02054557799064398,0.045781975623285134,358555.1319703051,798973.0110753516,0.0065385789477988435,114109.27638997948,0.025236397632641155,440417.8791050465
2024-10-22,2024-10-21,17110194.419347093,0.031178061965528792,533462.7018486486,0.020249457542234343,0.04545333278995839,346472.15543394396,777715.3610434722,0.006536454924346033,111840.0145688593,0.025203875247724047,431243.20560952823
2024-10-23,2024-10-22,17191484.838732194,0.03134503215739022,538867.645103347,0.02017404976182976,0.045643913877491026,346821.8706163251,784686.653405285,0.006466710872096097,111172.3619141047,0.025469864115661267,437864.78278895986
2024-10-24,2024-10-23,16907691.00433595,0.03129831886416203,529182.3043104305,0.02031778239174408,0.045549825704858604,343526.78657294676,770142.3783191083,0.006481492069401839,109587.06515650028,0.025232043313114523,426615.5917461615
