date,alpha_hat,beta_hat,alpha_se,beta_se,r_squared,residual_std
2024-07-11,-0.0007816466446726982,1.9294461436650836,0.002051777834334067,0.3137818895915502,0.2784049917937911,0.02012704396570503
2024-07-12,-0.0003946369159624868,1.811352118873975,0.002077932256169585,0.316792439313719,0.25015171199506125,0.02047700715367869
2024-07-15,0.00013772368355610633,1.7844997656117254,0.0020648155573742134,0.3142458425245248,0.24758540711851285,0.02028453931349091
2024-07-16,0.0003066438481395056,1.7562630509650998,0.0020634710159936087,0.3148717878760409,0.24096221588501032,0.02021808359117721
2024-07-17,0.0007168691349766648,1.7774434928682377,0.002064766530309321,0.31381713132726,0.2466191560032609,0.020201438029076417
2024-07-18,0.0005373616178047428,1.9287758689309134,0.0020459549074393103,0.31962991565046595,0.27090941653118505,0.02020155637887624
2024-07-19,-0.00010194991705707313,1.9672067033864644,0.001999194349662894,0.31011545248033984,0.29108568483225894,0.019783013406698403
2024-07-22,-8.160480245014972e-05,1.9607302771296715,0.001998159309066152,0.30881717164259526,0.29145627433931764,0.019787440579982097
2024-07-23,-0.0007300697739447122,1.8857266070923528,0.001975314542909559,0.3016045477398662,0.28514866523234095,0.01952878292348288
2024-07-24,-0.0005199669296446487,1.8740548861750903,0.0019782103909447815,0.3020215758236397,0.2820643117972157,0.019558582482731228
2024-07-25,-0.0005583829848165322,1.8891430904872697,0.001966712845557456,0.2841433259013974,0.31084585773426376,0.019560649379449742
2024-07-26,-0.00042218808034221844,1.8605962140114116,0.0019692901348241395,0.2863443393436503,0.3011025540351413,0.019624363423756234
2024-07-29,-0.0002964011631815282,1.9039660799302558,0.001981300436708896,0.2843786839497644,0.3138476163162687,0.019713892809315254
2024-07-30,-0.0003485245720103307,1.8916598961783762,0.0019876283277003464,0.2882577665825098,0.30528461570992116,0.019741439361424657
2024-07-31,-0.00015163513415636135,1.900279193929879,0.00197858756535575,0.28694678072701507,0.3091601054053207,0.01968351305602255
2024-08-01,-0.00010751943649460406,1.9038002872431654,0.0019785514332777343,0.2820691203281616,0.3173326429654195,0.01966787606500342
2024-08-02,-0.00017694112264952217,1.8836244414845535,0.00196559202087574,0.2756513431972772,0.32271230121283134,0.01956576480891729
2024-08-05,-0.0003298030144062405,1.9646606605308028,0.0019708517311251596,0.2674418157609793,0.3551169280388933,0.019662260983899345
2024-08-06,0.00013748221602179493,1.8065427252507762,0.0019942719999155372,0.2540300733896038,0.34039546438559787,0.019940909499420973
2024-08-07,-0.00015659186361635685,1.8121725067606267,0.0019749092954142776,0.2498957398490376,0.3492149677044696,0.01974187450250058
2024-08-08,-0.0005139405743159995,1.843387681444285,0.001988705424120701,0.25082408871322076,0.3553164892759242,0.01988266454736932
2024-08-09,-0.0006734169723070333,1.8012637815021362,0.001995593419859074,0.24247100991977605,0.3602580769034355,0.019923862320275678
2024-08-12,-0.0006241867960755066,1.8055037298057262,0.0019946299696693183,0.24263847329057497,0.3610239189521587,0.019916247725167546
2024-08-13,-0.0006878246277739208,1.8121851013514185,0.001997772840397208,0.24357299372896804,0.3609545466992329,0.019953865126109787
2024-08-14,-0.0006663848794722499,1.8506718838969372,0.0020044428965918853,0.24109523687249973,0.3754881312421815,0.020011999882403392
2024-08-15,-0.0010584272471351542,1.8346668222555702,0.0020035391078735234,0.24100338908751226,0.37160134977411874,0.020003177261961057
2024-08-16,-0.000768083581069267,1.8553666293303337,0.002000915326227013,0.2357884929948643,0.3871844843761305,0.019948251471952918
2024-08-19,-0.0008207592896145989,1.8628548029395615,0.00199948595097959,0.23566271652243576,0.38935129162832305,0.019924402771392794
2024-08-20,-0.001107365231198346,1.8572423380383674,0.001995317678599505,0.23374691610342047,0.3918007020962754,0.019859605638303687
2024-08-21,-0.0010147533274683575,1.8765157323076378,0.0019871185370618225,0.23388000358130515,0.39645936208001553,0.019798623267913238
2024-08-22,-0.0009698976538331348,1.8857779309435547,0.0019924138490752708,0.23431225304474804,0.39793293916024464,0.01984403987468118
2024-08-23,-0.0009071271890692991,1.886131746234446,0.0019891289228426918,0.23298420212805268,0.4007497444486403,0.019824199843721937
2024-08-26,-0.00046767162609945095,1.8999674048876922,0.001998151380825302,0.23288612619797175,0.4044679591432149,0.01987841862472384
2024-08-27,-0.00039898856694823496,1.9061705683542,0.0019911541416102224,0.23200007403743164,0.40787917502434656,0.019816939608767195
2024-08-28,-0.000623891942700289,1.9321056457014993,0.001990181270879081,0.23423743481703888,0.40977232607095493,0.01977130706622822
2024-08-29,-0.0007107121975580136,1.9560659235340656,0.0019899957257638223,0.23544911466361138,0.4132427483119733,0.01980860966991596
2024-08-30,-0.0007910568089393694,1.9569929347337771,0.001992275591543873,0.23572388978153191,0.41290694339839895,0.019832361647126023
2024-09-03,-0.0009244481473714089,1.9446427146325367,0.001996184909598025,0.23471593037771948,0.411915517653331,0.019852716018610703
2024-09-04,-0.0006465328638270973,1.8877389485839495,0.001998430489750966,0.22989921701664567,0.40757981080610695,0.01990318429555061
2024-09-05,-0.000664518949970803,1.8921629196766627,0.0019968831458610486,0.2305275185381628,0.40739224564470555,0.01990602259890645
2024-09-06,-0.0005116000715114002,1.8713277082663748,0.001997408595852048,0.23347825178475984,0.39595732255812066,0.019886516734700807
2024-09-09,-0.0003078781031918443,1.83489403004827,0.001995445818561981,0.23126185476233418,0.39112525069488113,0.019877478020859297
2024-09-10,-0.0004992550216450947,1.8210833634485932,0.002000130341910062,0.22992809745253096,0.3902819896385471,0.019896962862691436
2024-09-11,-0.000578541211985942,1.8030563953202294,0.0020100361094403164,0.23131231836546287,0.38271786258014917,0.01996945491583729
2024-09-12,-0.0006669978569027527,1.803479410521685,0.0020122121832855853,0.23002928148916837,0.38546048797159294,0.019958496819912797
